Country,Demographics Question,Demographics Response,Question-cod,year,Value,SA
29,1,1,1,2009,4.7,1
29,4,8,1,2009,4.8,1
29,2,10,1,2009,7.2,1
29,1,1,2,2009,23,1
29,1,2,2,2009,15.6,1
29,1,3,2,2009,18.6,1
29,1,1,3,2009,8.4,1
29,1,2,3,2009,6,1
29,1,3,3,2009,8.6,1
29,1,1,5,2009,7.7,1
29,1,2,5,2009,6.2,1
29,1,3,5,2009,6.2,1
29,1,1,4,2009,16.9,1
29,1,2,4,2009,9.6,1
29,1,3,4,2009,12.7,1
29,1,1,6,2009,4.6,1
29,1,2,6,2009,3.3,1
29,1,3,6,2009,2.8,1
29,2,6,2,2009,8.6,1
29,2,9,2,2009,34,1
29,2,10,2,2009,26.8,1
29,2,12,2,2009,18,1
29,2,6,3,2009,2.1,1
29,2,9,3,2009,16.4,1
29,2,10,3,2009,13,1
29,2,12,3,2009,6.8,1
29,2,6,5,2009,1.2,1
29,2,9,5,2009,8.8,1
29,2,10,5,2009,12.3,1
29,2,12,5,2009,5.8,1
29,2,6,4,2009,6.2,1
29,2,9,4,2009,24.8,1
29,2,10,4,2009,19,1
29,2,12,4,2009,12.1,1
29,2,6,6,2009,2.2,1
29,2,9,6,2009,4.9,1
29,2,10,6,2009,5.6,1
29,2,12,6,2009,3.1,1
29,3,4,2,2009,18.7,1
29,3,5,2,2009,30.8,1
29,3,13,2,2009,21.6,1
29,3,4,3,2009,7.5,1
29,3,5,3,2009,23.2,1
29,3,13,3,2009,8.3,1
29,3,4,5,2009,6.4,1
29,3,5,5,2009,21.4,1
29,3,13,5,2009,7.2,1
29,3,4,4,2009,12.8,1
29,3,5,4,2009,25.3,1
29,3,13,4,2009,14.5,1
29,3,4,6,2009,3.5,1
29,3,5,6,2009,5.3,1
29,3,13,6,2009,3.8,1
29,4,7,2,2009,17.9,1
29,4,8,2,2009,21.2,1
29,4,15,2,2009,18.5,1
29,4,7,3,2009,7.8,1
29,4,8,3,2009,7.5,1
29,4,15,3,2009,9.9,1
29,4,7,5,2009,6.8,1
29,4,8,5,2009,6.7,1
29,4,15,5,2009,6.5,1
29,4,7,4,2009,11.8,1
29,4,8,4,2009,15.4,1
29,4,15,4,2009,12.1,1
29,4,7,6,2009,2.7,1
29,4,8,6,2009,4.3,1
29,4,15,6,2009,5,1
29,5,11,2,2009,21.5,1
29,5,14,2,2009,13.2,1
29,5,11,3,2009,9,1
29,5,14,3,2009,4.6,1
29,5,11,5,2009,8,1
29,5,14,5,2009,3.4,1
29,5,11,4,2009,15,1
29,5,14,4,2009,8.5,1
29,5,11,6,2009,4,1
29,5,14,6,2009,2.3,1
30,2,6,1,2016,0.2,1
30,1,3,1,2016,0.9,1
30,3,5,1,2016,1,1
30,4,7,1,2016,1,1
30,1,2,1,2016,1.3,1
30,4,15,1,2016,1.3,1
30,3,4,1,2016,1.4,1
30,2,12,1,2016,1.6,1
30,5,14,1,2016,1.6,1
30,2,9,1,2016,1.7,1
30,5,11,1,2016,1.9,1
30,4,8,1,2016,2.3,1
30,1,1,1,2016,2.6,1
30,2,10,1,2016,2.6,1
30,3,13,1,2016,2.9,1
30,1,1,2,2016,14.1,1
30,1,2,2,2016,9.1,1
30,1,3,2,2016,7.3,1
30,1,1,3,2016,2.2,1
30,1,2,3,2016,1.4,1
30,1,3,3,2016,0.8,1
30,1,1,5,2016,8.2,1
30,1,2,5,2016,6.3,1
30,1,3,5,2016,5.1,1
30,1,1,4,2016,8.9,1
30,1,2,4,2016,4.1,1
30,1,3,4,2016,3.6,1
30,1,1,6,2016,3.3,1
30,1,2,6,2016,1.8,1
30,1,3,6,2016,1.9,1
30,2,6,2,2016,3.5,1
30,2,9,2,2016,10.7,1
30,2,10,2,2016,15.3,1
30,2,12,2,2016,9.9,1
30,2,6,3,2016,0.2,1
30,2,9,3,2016,1.3,1
30,2,10,3,2016,2.9,1
30,2,12,3,2016,1.2,1
30,2,6,5,2016,1.9,1
30,2,9,5,2016,7.6,1
30,2,10,5,2016,10.1,1
30,2,12,5,2016,5.8,1
30,2,6,4,2016,1.8,1
30,2,9,4,2016,4.4,1
30,2,10,4,2016,8.2,1
30,2,12,4,2016,6,1
30,2,6,6,2016,0.5,1
30,2,9,6,2016,3.2,1
30,2,10,6,2016,4.4,1
30,2,12,6,2016,1.7,1
30,3,4,2,2016,9.8,1
30,3,5,2,2016,10.9,1
30,3,13,2,2016,13.6,1
30,3,4,3,2016,1.5,1
30,3,5,3,2016,1.2,1
30,3,13,3,2016,2,1
30,3,4,5,2016,6.4,1
30,3,5,5,2016,7.4,1
30,3,13,5,2016,7.7,1
30,3,4,4,2016,5.2,1
30,3,5,4,2016,4.5,1
30,3,13,4,2016,8.8,1
30,3,4,6,2016,2.1,1
30,3,5,6,2016,3,1
30,3,13,6,2016,3.4,1
30,4,7,2,2016,8.4,1
30,4,8,2,2016,12.4,1
30,4,15,2,2016,13.7,1
30,4,7,3,2016,1.4,1
30,4,8,3,2016,1.7,1
30,4,15,3,2016,1.6,1
30,4,7,5,2016,5.7,1
30,4,8,5,2016,7.2,1
30,4,15,5,2016,10.8,1
30,4,7,4,2016,4,1
30,4,8,4,2016,7.6,1
30,4,15,4,2016,5.6,1
30,4,7,6,2016,1.9,1
30,4,8,6,2016,2.8,1
30,4,15,6,2016,3.2,1
30,5,11,2,2016,10.5,1
30,5,14,2,2016,11.3,1
30,5,11,3,2016,1.4,1
30,5,14,3,2016,1.8,1
30,5,11,5,2016,7,1
30,5,14,5,2016,6.5,1
30,5,11,4,2016,5.2,1
30,5,14,4,2016,7.2,1
30,5,11,6,2016,3.1,1
30,5,14,6,2016,1.8,1
31,2,6,1,2011,0.5,1
31,3,13,1,2011,1.2,1
31,1,3,1,2011,1.4,1
31,2,12,1,2011,1.5,1
31,4,7,1,2011,1.5,1
31,5,14,1,2011,1.8,1
31,1,2,1,2011,2.7,1
31,3,4,1,2011,2.9,1
31,2,9,1,2011,3.7,1
31,5,11,1,2011,4.2,1
31,2,10,1,2011,4.3,1
31,4,15,1,2011,4.4,1
31,1,1,1,2011,4.6,1
31,4,8,1,2011,5,1
31,3,5,1,2011,6.5,1
31,1,1,2,2011,13.6,1
31,1,2,2,2011,7.8,1
31,1,3,2,2011,6.9,1
31,1,1,3,2011,6,1
31,1,2,3,2011,2.7,1
31,1,3,3,2011,2.9,1
31,1,1,5,2011,4.3,1
31,1,2,5,2011,2.4,1
31,1,3,5,2011,2,1
31,1,1,4,2011,10.2,1
31,1,2,4,2011,4.8,1
31,1,3,4,2011,5.4,1
31,1,1,6,2011,4.1,1
31,1,2,6,2011,1.5,1
31,1,3,6,2011,1.1,1
31,2,6,2,2011,1.2,1
31,2,9,2,2011,14.6,1
31,2,10,2,2011,12.3,1
31,2,12,2,2011,7.3,1
31,2,6,3,2011,0.4,1
31,2,9,3,2011,4.3,1
31,2,10,3,2011,5.1,1
31,2,12,3,2011,3.2,1
31,2,6,5,2011,0.3,1
31,2,9,5,2011,4.6,1
31,2,10,5,2011,3.9,1
31,2,12,5,2011,1.9,1
31,2,6,4,2011,0.8,1
31,2,9,4,2011,12.2,1
31,2,10,4,2011,8.9,1
31,2,12,4,2011,5.1,1
31,2,6,6,2011,0.4,1
31,2,9,6,2011,4.2,1
31,2,10,6,2011,3.4,1
31,2,12,6,2011,1,1
31,3,4,2,2011,9.7,1
31,3,5,2,2011,14.9,1
31,3,13,2,2011,6.4,1
31,3,4,3,2011,4,1
31,3,5,3,2011,6.9,1
31,3,13,3,2011,2.1,1
31,3,4,5,2011,2.9,1
31,3,5,5,2011,6.8,1
31,3,13,5,2011,0.8,1
31,3,4,4,2011,7,1
31,3,5,4,2011,11.3,1
31,3,13,4,2011,4.9,1
31,3,4,6,2011,2.4,1
31,3,5,6,2011,4.1,1
31,3,13,6,2011,0.7,1
31,4,7,2,2011,6.6,1
31,4,8,2,2011,13.4,1
31,4,15,2,2011,15.4,1
31,4,7,3,2011,2.9,1
31,4,8,3,2011,5.3,1
31,4,15,3,2011,6,1
31,4,7,5,2011,2,1
31,4,8,5,2011,4.2,1
31,4,15,5,2011,4.3,1
31,4,7,4,2011,4.5,1
31,4,8,4,2011,10.3,1
31,4,15,4,2011,11,1
31,4,7,6,2011,1.4,1
31,4,8,6,2011,3.8,1
31,4,15,6,2011,3.1,1
31,5,11,2,2011,11.9,1
31,5,14,2,2011,7.8,1
31,5,11,3,2011,4.8,1
31,5,14,3,2011,3.3,1
31,5,11,5,2011,4.1,1
31,5,14,5,2011,2,1
31,5,11,4,2011,8.9,1
31,5,14,4,2011,5.4,1
31,5,11,6,2011,3,1
31,5,14,6,2011,1.8,1
32,2,6,1,2015,7.4,0
32,5,14,1,2015,8.7,0
32,1,3,1,2015,9.2,0
32,4,7,1,2015,9.7,0
32,2,12,1,2015,9.9,0
32,3,4,1,2015,9.9,0
32,3,13,1,2015,9.9,0
32,1,2,1,2015,10.2,0
32,4,8,1,2015,11,0
32,5,11,1,2015,11.1,0
32,1,1,1,2015,11.2,0
32,4,15,1,2015,11.4,0
32,2,10,1,2015,11.7,0
32,2,9,1,2015,14.1,0
32,3,5,1,2015,14.1,0
32,1,1,2,2015,33.7,0
32,1,2,2,2015,31.3,0
32,1,3,2,2015,30.6,0
32,1,1,3,2015,22.4,0
32,1,2,3,2015,19.6,0
32,1,3,3,2015,19.3,0
32,1,1,5,2015,17.5,0
32,1,2,5,2015,15.5,0
32,1,3,5,2015,14.9,0
32,1,1,4,2015,20.7,0
32,1,2,4,2015,19.9,0
32,1,3,4,2015,18.9,0
32,1,1,6,2015,10.3,0
32,1,2,6,2015,8.6,0
32,1,3,6,2015,8.1,0
32,2,6,2,2015,25.4,0
32,2,9,2,2015,39.3,0
32,2,10,2,2015,35.8,0
32,2,12,2,2015,31.6,0
32,2,6,3,2015,14.8,0
32,2,9,3,2015,27.3,0
32,2,10,3,2015,23.8,0
32,2,12,3,2015,20.1,0
32,2,6,5,2015,12.2,0
32,2,9,5,2015,21.7,0
32,2,10,5,2015,18.5,0
32,2,12,5,2015,15.4,0
32,2,6,4,2015,16,0
32,2,9,4,2015,24.9,0
32,2,10,4,2015,22.4,0
32,2,12,4,2015,19.5,0
32,2,6,6,2015,6.6,0
32,2,9,6,2015,13.1,0
32,2,10,6,2015,10.9,0
32,2,12,6,2015,8.6,0
32,3,4,2,2015,31.7,0
32,3,5,2,2015,39.1,0
32,3,13,2,2015,29.8,0
32,3,4,3,2015,20.2,0
32,3,5,3,2015,25.9,0
32,3,13,3,2015,19.3,0
32,3,4,5,2015,15.7,0
32,3,5,5,2015,20.2,0
32,3,13,5,2015,15.4,0
32,3,4,4,2015,19.8,0
32,3,5,4,2015,24,0
32,3,13,4,2015,18.2,0
32,3,4,6,2015,8.8,0
32,3,5,6,2015,10.9,0
32,3,13,6,2015,8.9,0
32,4,7,2,2015,30.8,0
32,4,8,2,2015,33.5,0
32,4,15,2,2015,36.3,0
32,4,7,3,2015,19.5,0
32,4,8,3,2015,21.6,0
32,4,15,3,2015,26.9,0
32,4,7,5,2015,15.1,0
32,4,8,5,2015,17.2,0
32,4,15,5,2015,20,0
32,4,7,4,2015,19.3,0
32,4,8,4,2015,20.7,0
32,4,15,4,2015,22.2,0
32,4,7,6,2015,8.2,0
32,4,8,6,2015,10.3,0
32,4,15,6,2015,11.9,0
32,5,11,2,2015,34.1,0
32,5,14,2,2015,28.4,0
32,5,11,3,2015,22.2,0
32,5,14,3,2015,17.6,0
32,5,11,5,2015,17.2,0
32,5,14,5,2015,13.9,0
32,5,11,4,2015,21,0
32,5,14,4,2015,18,0
32,5,11,6,2015,9.8,0
32,5,14,6,2015,7.8,0
33,4,8,1,2012,0,0
33,4,15,1,2012,0,0
33,3,13,1,2012,0,0
33,2,6,1,2012,0.1,0
33,2,12,1,2012,0.6,0
33,5,14,1,2012,0.6,0
33,1,1,1,2012,0.8,0
33,1,2,1,2012,0.8,0
33,3,4,1,2012,0.8,0
33,4,7,1,2012,0.8,0
33,1,3,1,2012,0.9,0
33,5,11,1,2012,1.1,0
33,2,10,1,2012,1.4,0
33,3,5,1,2012,1.4,0
33,2,9,1,2012,2.6,0
33,1,1,2,2012,24.8,0
33,1,2,2,2012,20.1,0
33,1,3,2,2012,16.7,0
33,1,1,3,2012,4.4,0
33,1,2,3,2012,4.3,0
33,1,3,3,2012,2.8,0
33,1,1,5,2012,12.4,0
33,1,2,5,2012,12.6,0
33,1,3,5,2012,12,0
33,1,1,4,2012,18.3,0
33,1,2,4,2012,15,0
33,1,3,4,2012,10.7,0
33,1,1,6,2012,3.7,0
33,1,2,6,2012,3.4,0
33,1,3,6,2012,3,0
33,2,6,2,2012,12,0
33,2,9,2,2012,19.7,0
33,2,10,2,2012,20.4,0
33,2,12,2,2012,18.3,0
33,2,6,3,2012,2.5,0
33,2,9,3,2012,9.3,0
33,2,10,3,2012,4.3,0
33,2,12,3,2012,2.8,0
33,2,6,5,2012,7.6,0
33,2,9,5,2012,14.6,0
33,2,10,5,2012,14.2,0
33,2,12,5,2012,12,0
33,2,6,4,2012,8.4,0
33,2,9,4,2012,13.9,0
33,2,10,4,2012,13.6,0
33,2,12,4,2012,12.8,0
33,2,6,6,2012,1.1,0
33,2,9,6,2012,6.2,0
33,2,10,6,2012,4.2,0
33,2,12,6,2012,2.9,0
33,3,4,2,2012,18,0
33,3,5,2,2012,22.3,0
33,3,13,2,2012,6.4,0
33,3,4,3,2012,3.2,0
33,3,5,3,2012,5.9,0
33,3,13,3,2012,5.5,0
33,3,4,5,2012,12,0
33,3,5,5,2012,16.6,0
33,3,13,5,2012,0,0
33,3,4,4,2012,12.6,0
33,3,5,4,2012,13.1,0
33,3,13,4,2012,2.4,0
33,3,4,6,2012,3,0
33,3,5,6,2012,5.4,0
33,3,13,6,2012,4.2,0
33,4,7,2,2012,18.3,0
33,4,8,2,2012,0,0
33,4,15,2,2012,0,0
33,4,7,3,2012,3.4,0
33,4,8,3,2012,0,0
33,4,15,3,2012,0,0
33,4,7,5,2012,12.2,0
33,4,8,5,2012,0,0
33,4,15,5,2012,0,0
33,4,7,4,2012,12.6,0
33,4,8,4,2012,0,0
33,4,15,4,2012,0,0
33,4,7,6,2012,3.2,0
33,4,8,6,2012,0,0
33,4,15,6,2012,0,0
33,5,11,2,2012,20.7,0
33,5,14,2,2012,16,0
33,5,11,3,2012,4.7,0
33,5,14,3,2012,2.1,0
33,5,11,5,2012,13.6,0
33,5,14,5,2012,10.9,0
33,5,11,4,2012,14.5,0
33,5,14,4,2012,10.7,0
33,5,11,6,2012,4.3,0
33,5,14,6,2012,2.1,0
34,1,1,2,2017,33.1,0
34,1,2,2,2017,31.8,0
34,1,3,2,2017,25.1,0
34,1,1,3,2017,19.8,0
34,1,2,3,2017,18.2,0
34,1,3,3,2017,13.8,0
34,1,1,1,2017,12,0
34,1,2,1,2017,6.8,0
34,1,3,1,2017,4.8,0
34,1,1,5,2017,21.1,0
34,1,2,5,2017,18.4,0
34,1,3,5,2017,15.2,0
34,1,1,4,2017,15.6,0
34,1,2,4,2017,13.5,0
34,1,3,4,2017,9.6,0
34,1,1,6,2017,0,0
34,1,2,6,2017,0,0
34,1,3,6,2017,0,0
34,2,6,2,2017,27.2,0
34,2,9,2,2017,36.3,0
34,2,10,2,2017,22.8,0
34,2,12,2,2017,32.6,0
34,2,6,3,2017,15.7,0
34,2,9,3,2017,34,0
34,2,10,3,2017,9.4,0
34,2,12,3,2017,19,0
34,2,6,1,2017,8,0
34,2,9,1,2017,18.7,0
34,2,10,1,2017,2.7,0
34,2,12,1,2017,8.9,0
34,2,6,5,2017,17.1,0
34,2,9,5,2017,19.4,0
34,2,10,5,2017,15.2,0
34,2,12,5,2017,19.7,0
34,2,6,4,2017,11.7,0
34,2,9,4,2017,19.8,0
34,2,10,4,2017,9,0
34,2,12,4,2017,14.2,0
34,2,6,6,2017,0,0
34,2,9,6,2017,0,0
34,2,10,6,2017,0,0
34,2,12,6,2017,0,0
34,3,4,2,2017,0,0
34,3,5,2,2017,28.3,0
34,3,13,2,2017,32.7,0
34,3,4,3,2017,0,0
34,3,5,3,2017,15.8,0
34,3,13,3,2017,19.7,0
34,3,4,1,2017,0,0
34,3,5,1,2017,5.3,0
34,3,13,1,2017,12.2,0
34,3,4,5,2017,0,0
34,3,5,5,2017,17,0
34,3,13,5,2017,20.5,0
34,3,4,4,2017,0,0
34,3,5,4,2017,10.8,0
34,3,13,4,2017,16.1,0
34,3,4,6,2017,0,0
34,3,5,6,2017,0,0
34,3,13,6,2017,0,0
34,4,7,2,2017,26.2,0
34,4,8,2,2017,33,0
34,4,15,2,2017,34.3,0
34,4,7,3,2017,14.7,0
34,4,8,3,2017,19.5,0
34,4,15,3,2017,21.4,0
34,4,7,1,2017,4.7,0
34,4,8,1,2017,10.9,0
34,4,15,1,2017,8,0
34,4,7,5,2017,14.9,0
34,4,8,5,2017,21,0
34,4,15,5,2017,19.7,0
34,4,7,4,2017,9.8,0
34,4,8,4,2017,15.4,0
34,4,15,4,2017,17.2,0
34,4,7,6,2017,0,0
34,4,8,6,2017,0,0
34,4,15,6,2017,0,0
34,5,11,2,2017,44.3,0
34,5,14,2,2017,28.5,0
34,5,11,3,2017,27.3,0
34,5,14,3,2017,16.4,0
34,5,11,1,2017,14.3,0
34,5,14,1,2017,7.6,0
34,5,11,5,2017,29.6,0
34,5,14,5,2017,17.2,0
34,5,11,4,2017,24.4,0
34,5,14,4,2017,11.8,0
34,5,11,6,2017,0,0
34,5,14,6,2017,0,0
35,1,1,2,2014,38.6,0
35,1,2,2,2014,36.2,0
35,1,3,2,2014,33.6,0
35,1,1,3,2014,20.7,0
35,1,2,3,2014,20.9,0
35,1,3,3,2014,19.8,0
35,1,1,1,2014,5.2,0
35,1,2,1,2014,4.6,0
35,1,3,1,2014,3.6,0
35,1,1,5,2014,18.1,0
35,1,2,5,2014,18.9,0
35,1,3,5,2014,18.6,0
35,1,1,4,2014,27.9,0
35,1,2,4,2014,28.6,0
35,1,3,4,2014,25.3,0
35,1,1,6,2014,10.6,0
35,1,2,6,2014,9.6,0
35,1,3,6,2014,9.2,0
35,2,6,2,2014,23.1,0
35,2,9,2,2014,60.4,0
35,2,10,2,2014,40.5,0
35,2,12,2,2014,34.1,0
35,2,6,3,2014,9,0
35,2,9,3,2014,45.4,0
35,2,10,3,2014,24,0
35,2,12,3,2014,18.2,0
35,2,6,1,2014,1.9,0
35,2,9,1,2014,15.5,0
35,2,10,1,2014,5.2,0
35,2,12,1,2014,3.8,0
35,2,6,5,2014,9,0
35,2,9,5,2014,48.2,0
35,2,10,5,2014,22.1,0
35,2,12,5,2014,15,0
35,2,6,4,2014,18.6,0
35,2,9,4,2014,51.1,0
35,2,10,4,2014,30.3,0
35,2,12,4,2014,24.8,0
35,2,6,6,2014,4.1,0
35,2,9,6,2014,34.8,0
35,2,10,6,2014,11.7,0
35,2,12,6,2014,7.6,0
35,3,4,2,2014,35.8,0
35,3,5,2,2014,45.6,0
35,3,13,2,2014,33.1,0
35,3,4,3,2014,20.6,0
35,3,5,3,2014,25.1,0
35,3,13,3,2014,17.3,0
35,3,4,1,2014,4.1,0
35,3,5,1,2014,6.3,0
35,3,13,1,2014,5.4,0
35,3,4,5,2014,18.3,0
35,3,5,5,2014,25,0
35,3,13,5,2014,15.2,0
35,3,4,4,2014,27.1,0
35,3,5,4,2014,35.5,0
35,3,13,4,2014,23.5,0
35,3,4,6,2014,9.2,0
35,3,5,6,2014,13.5,0
35,3,13,6,2014,10.4,0
35,4,7,2,2014,35.6,0
35,4,8,2,2014,37,0
35,4,15,2,2014,38.9,0
35,4,7,3,2014,21.4,0
35,4,8,3,2014,19.6,0
35,4,15,3,2014,20,0
35,4,7,1,2014,3.9,0
35,4,8,1,2014,5.4,0
35,4,15,1,2014,3.4,0
35,4,7,5,2014,19,0
35,4,8,5,2014,17.6,0
35,4,15,5,2014,22.1,0
35,4,7,4,2014,27.5,0
35,4,8,4,2014,27,0
35,4,15,4,2014,29.2,0
35,4,7,6,2014,9.6,0
35,4,8,6,2014,10.1,0
35,4,15,6,2014,10.1,0
35,5,11,2,2014,37,0
35,5,14,2,2014,35.6,0
35,5,11,3,2014,21.1,0
35,5,14,3,2014,19.8,0
35,5,11,1,2014,5.1,0
35,5,14,1,2014,3.8,0
35,5,11,5,2014,20.4,0
35,5,14,5,2014,16.1,0
35,5,11,4,2014,27.7,0
35,5,14,4,2014,26.9,0
35,5,11,6,2014,10.9,0
35,5,14,6,2014,8.6,0
36,1,1,2,2012,47.4,0
36,1,2,2,2012,56.2,0
36,1,3,2,2012,48.3,0
36,1,1,3,2012,18.7,0
36,1,2,3,2012,27.9,0
36,1,3,3,2012,25,0
36,1,1,1,2012,6.7,0
36,1,2,1,2012,4.3,0
36,1,3,1,2012,3.7,0
36,1,1,5,2012,30.7,0
36,1,2,5,2012,42.9,0
36,1,3,5,2012,35.2,0
36,1,1,4,2012,42.2,0
36,1,2,4,2012,49.9,0
36,1,3,4,2012,43.1,0
36,1,1,6,2012,7,0
36,1,2,6,2012,5.5,0
36,1,3,6,2012,4.5,0
36,2,6,2,2012,50.9,0
36,2,9,2,2012,0,0
36,2,10,2,2012,0,0
36,2,12,2,2012,50,0
36,2,6,3,2012,24.7,0
36,2,9,3,2012,0,0
36,2,10,3,2012,0,0
36,2,12,3,2012,23,0
36,2,6,1,2012,3.2,0
36,2,9,1,2012,0,0
36,2,10,1,2012,0,0
36,2,12,1,2012,5.9,0
36,2,6,5,2012,34.3,0
36,2,9,5,2012,0,0
36,2,10,5,2012,0,0
36,2,12,5,2012,36.8,0
36,2,6,4,2012,45.2,0
36,2,9,4,2012,0,0
36,2,10,4,2012,0,0
36,2,12,4,2012,44.6,0
36,2,6,6,2012,4.8,0
36,2,9,6,2012,0,0
36,2,10,6,2012,0,0
36,2,12,6,2012,6.2,0
36,3,4,2,2012,54.1,0
36,3,5,2,2012,28.3,0
36,3,13,2,2012,45,0
36,3,4,3,2012,25.4,0
36,3,5,3,2012,16.3,0
36,3,13,3,2012,19.9,0
36,3,4,1,2012,4.2,0
36,3,5,1,2012,0.6,0
36,3,13,1,2012,8.7,0
36,3,4,5,2012,39.4,0
36,3,5,5,2012,20.2,0
36,3,13,5,2012,29.1,0
36,3,4,4,2012,48.4,0
36,3,5,4,2012,19.9,0
36,3,13,4,2012,40.5,0
36,3,4,6,2012,4.9,0
36,3,5,6,2012,5.1,0
36,3,13,6,2012,8.3,0
36,4,7,2,2012,49.9,0
36,4,8,2,2012,49.9,0
36,4,15,2,2012,62.1,0
36,4,7,3,2012,25.1,0
36,4,8,3,2012,19.7,0
36,4,15,3,2012,37.7,0
36,4,7,1,2012,2.6,0
36,4,8,1,2012,7.6,0
36,4,15,1,2012,14.3,0
36,4,7,5,2012,36.2,0
36,4,8,5,2012,33.9,0
36,4,15,5,2012,49,0
36,4,7,4,2012,43.6,0
36,4,8,4,2012,45.5,0
36,4,15,4,2012,57,0
36,4,7,6,2012,4.1,0
36,4,8,6,2012,7.7,0
36,4,15,6,2012,9.6,0
36,5,11,2,2012,51.5,0
36,5,14,2,2012,48,0
36,5,11,3,2012,22.4,0
36,5,14,3,2012,26.3,0
36,5,11,1,2012,4.7,0
36,5,14,1,2012,5.3,0
36,5,11,5,2012,37.1,0
36,5,14,5,2012,33.4,0
36,5,11,4,2012,46.5,0
36,5,14,4,2012,41.2,0
36,5,11,6,2012,5.3,0
36,5,14,6,2012,6.3,0
37,1,1,2,2014,46.2,0
37,1,2,2,2014,35.8,0
37,1,3,2,2014,31.5,0
37,1,1,3,2014,29.7,0
37,1,2,3,2014,22.4,0
37,1,3,3,2014,22.3,0
37,1,1,1,2014,8.5,0
37,1,2,1,2014,3.9,0
37,1,3,1,2014,5.2,0
37,1,1,5,2014,15.7,0
37,1,2,5,2014,14.5,0
37,1,3,5,2014,16.9,0
37,1,1,4,2014,31.7,0
37,1,2,4,2014,23.2,0
37,1,3,4,2014,18.8,0
37,1,1,6,2014,9.6,0
37,1,2,6,2014,7.9,0
37,1,3,6,2014,10,0
37,2,6,2,2014,17.1,0
37,2,9,2,2014,52.5,0
37,2,10,2,2014,47.4,0
37,2,12,2,2014,32.7,0
37,2,6,3,2014,9.9,0
37,2,9,3,2014,38.2,0
37,2,10,3,2014,32.8,0
37,2,12,3,2014,18.6,0
37,2,6,1,2014,1.7,0
37,2,9,1,2014,8.9,0
37,2,10,1,2014,8.2,0
37,2,12,1,2014,4.7,0
37,2,6,5,2014,4.6,0
37,2,9,5,2014,28.8,0
37,2,10,5,2014,20.9,0
37,2,12,5,2014,9.2,0
37,2,6,4,2014,10.4,0
37,2,9,4,2014,35.9,0
37,2,10,4,2014,32.7,0
37,2,12,4,2014,19.8,0
37,2,6,6,2014,2.1,0
37,2,9,6,2014,19.7,0
37,2,10,6,2014,13,0
37,2,12,6,2014,4.2,0
37,3,4,2,2014,32.8,0
37,3,5,2,2014,46.9,0
37,3,13,2,2014,46.2,0
37,3,4,3,2014,20.8,0
37,3,5,3,2014,30.9,0
37,3,13,3,2014,30.8,0
37,3,4,1,2014,4.2,0
37,3,5,1,2014,8.2,0
37,3,13,1,2014,8.8,0
37,3,4,5,2014,13.2,0
37,3,5,5,2014,19.1,0
37,3,13,5,2014,17.6,0
37,3,4,4,2014,20.9,0
37,3,5,4,2014,34.2,0
37,3,13,4,2014,29.5,0
37,3,4,6,2014,6,0
37,3,5,6,2014,13.8,0
37,3,13,6,2014,11.7,0
37,4,7,2,2014,34.4,0
37,4,8,2,2014,43.6,0
37,4,15,2,2014,33.7,0
37,4,7,3,2014,24.3,0
37,4,8,3,2014,27.3,0
37,4,15,3,2014,21.6,0
37,4,7,1,2014,5.2,0
37,4,8,1,2014,7.2,0
37,4,15,1,2014,5.8,0
37,4,7,5,2014,16.9,0
37,4,8,5,2014,15.3,0
37,4,15,5,2014,11.5,0
37,4,7,4,2014,22.7,0
37,4,8,4,2014,29.6,0
37,4,15,4,2014,15.8,0
37,4,7,6,2014,9.4,0
37,4,8,6,2014,9.2,0
37,4,15,6,2014,8.2,0
37,5,11,2,2014,43.7,0
37,5,14,2,2014,31.8,0
37,5,11,3,2014,29.2,0
37,5,14,3,2014,19.5,0
37,5,11,1,2014,7.8,0
37,5,14,1,2014,3.6,0
37,5,11,5,2014,18.7,0
37,5,14,5,2014,10,0
37,5,11,4,2014,28.6,0
37,5,14,4,2014,21.5,0
37,5,11,6,2014,11.4,0
37,5,14,6,2014,5.1,0
38,1,1,2,2013,28.1,0
38,1,2,2,2013,25.9,0
38,1,3,2,2013,17.8,0
38,1,1,3,2013,21.2,0
38,1,2,3,2013,19.3,0
38,1,3,3,2013,13.2,0
38,1,1,1,2013,4.1,0
38,1,2,1,2013,2.5,0
38,1,3,1,2013,1,0
38,1,1,5,2013,16.3,0
38,1,2,5,2013,14.3,0
38,1,3,5,2013,10.9,0
38,1,1,4,2013,18,0
38,1,2,4,2013,13.2,0
38,1,3,4,2013,11.7,0
38,1,1,6,2013,5.3,0
38,1,2,6,2013,3.5,0
38,1,3,6,2013,3.1,0
38,2,6,2,2013,11.1,0
38,2,9,2,2013,28,0
38,2,10,2,2013,30,0
38,2,12,2,2013,22.3,0
38,2,6,3,2013,8.8,0
38,2,9,3,2013,21.2,0
38,2,10,3,2013,23.4,0
38,2,12,3,2013,15.9,0
38,2,6,1,2013,0,0
38,2,9,1,2013,1.9,0
38,2,10,1,2013,3.9,0
38,2,12,1,2013,2.5,0
38,2,6,5,2013,9.2,0
38,2,9,5,2013,17.8,0
38,2,10,5,2013,16.2,0
38,2,12,5,2013,12.6,0
38,2,6,4,2013,7.6,0
38,2,9,4,2013,18.7,0
38,2,10,4,2013,18.1,0
38,2,12,4,2013,12.7,0
